Unnamed: 0	source	target	id	type	time	retweet_count	reply_count	like_count	quote_count	platform	year	number_years
380	ChrisDanforth	NICOatNU	1367088351162040320	mentioned	2021-03-03 12:23:56+00:00	30	3	93	12	TweetDeck	2021.0	9.0
394	dashunwang	NICOatNU	1363165066514857989	replied_to	2021-02-20 16:34:12+00:00	0	1	2	0	Twitter for iPhone	2021.0	9.0
395	dashunwang	hyejin_youn	1363165066514857989	replied_to	2021-02-20 16:34:12+00:00	0	1	2	0	Twitter for iPhone	2021.0	9.0
424	noshir	NICOatNU	1360307027776471040	quoted	2021-02-12 19:17:23+00:00	0	1	2	0	Twitter for iPhone	2021.0	8.0
444	schichmax	noshir	1357192913659265026	replied_to	2021-02-04 05:03:00+00:00	0	1	1	0	Twitter Web App	2021.0	6.0
445	schichmax	NICOatNU	1357192913659265026	replied_to	2021-02-04 05:03:00+00:00	0	1	1	0	Twitter Web App	2021.0	6.0
446	schichmax	tinaeliassi	1357192913659265026	replied_to	2021-02-04 05:03:00+00:00	0	1	1	0	Twitter Web App	2021.0	6.0
525	joshua_a_becker	NICOatNU	1326962980274233346	mentioned	2020-11-12 19:00:02+00:00	1	0	2	0	Sprinklr	2020.0	6.0
607	NICOatNU	NICOatNU	1306305249322373123	replied_to	2020-09-16 18:53:36+00:00	0	1	2	0	Twitter Web App	2020.0	8.0
834	dashunwang	NICOatNU	1201555744035868674	replied_to	2019-12-02 17:36:27+00:00	0	0	3	0	Twitter Web App	2019.0	9.0
839	joshua_a_becker	NICOatNU	1201555358763900929	mentioned	2019-12-02 17:34:56+00:00	2	1	5	0	Twitter Web App	2019.0	6.0
851	noshir	NICOatNU	1199616611923169280	replied_to	2019-11-27 09:11:02+00:00	0	0	1	0	Twitter Web App	2019.0	8.0
868	fede7j	NICOatNU	1197923144255885312	mentioned	2019-11-22 17:01:48+00:00	5	0	21	0	Twitter Web App	2019.0	7.0
894	NatureComms	NICOatNU	1195344573536653314	mentioned	2019-11-15 14:15:29+00:00	0	0	0	0	Paper.li	2019.0	4.0
908	hyejin_youn	NICOatNU	1191459901949632512	mentioned	2019-11-04 20:59:11+00:00	2	1	12	0	Twitter Web App	2019.0	6.0
964	dashunwang	NICOatNU	1175070515217780737	replied_to	2019-09-20 15:33:37+00:00	0	1	1	0	Twitter for iPhone	2019.0	9.0
990	net_science	dashunwang	1175056426953248770	replied_to	2019-09-20 14:37:38+00:00	0	0	2	0	Twitter Web App	2019.0	8.0
994	net_science	NICOatNU	1175056426953248770	replied_to	2019-09-20 14:37:38+00:00	0	0	2	0	Twitter Web App	2019.0	8.0
1007	DirkBrockmann	dashunwang	1164330826026237952	replied_to	2019-08-22 00:17:55+00:00	0	0	2	0	Twitter Web App	2019.0	6.0
1008	DirkBrockmann	NICOatNU	1164330826026237952	replied_to	2019-08-22 00:17:55+00:00	0	0	2	0	Twitter Web App	2019.0	6.0
1009	DirkBrockmann	joshua_a_becker	1164330826026237952	replied_to	2019-08-22 00:17:55+00:00	0	0	2	0	Twitter Web App	2019.0	6.0
1014	NICOatNU	NICOatNU	1161680977342672898	replied_to	2019-08-14 16:48:22+00:00	0	0	2	0	Twitter for Android	2019.0	8.0
1091	joshua_a_becker	NICOatNU	1139211548583485441	replied_to	2019-06-13 16:42:53+00:00	0	0	1	0	Twitter Web Client	2019.0	6.0
1098	mrfrank5790	NICOatNU	1135903550582775808	mentioned	2019-06-04 13:38:05+00:00	0	0	0	0	Paper.li	2019.0	7.0
1127	alexvespi	noshir	1124421254478430208	mentioned	2019-05-03 21:11:32+00:00	12	1	38	1	Twitter for iPhone	2019.0	9.0
1133	alexvespi	NICOatNU	1124421254478430208	mentioned	2019-05-03 21:11:32+00:00	12	1	38	1	Twitter for iPhone	2019.0	9.0
1177	noshir	NICOatNU	1120722684344700928	replied_to	2019-04-23 16:14:44+00:00	0	0	1	0	Twitter Web Client	2019.0	8.0
1264	cesifoti	NICOatNU	1069750162053062661	quoted	2018-12-04 00:28:08+00:00	2	0	8	1	Twitter Web Client	2018.0	9.0
1266	cesifoti	noshir	1069750162053062661	quoted	2018-12-04 00:28:08+00:00	2	0	8	1	Twitter Web Client	2018.0	9.0
1269	noshir	NICOatNU	1069748386138648581	quoted	2018-12-04 00:21:04+00:00	2	1	17	0	Twitter for iPhone	2018.0	8.0
1371	joshua_a_becker	NICOatNU	1056235399683760128	mentioned	2018-10-27 17:25:17+00:00	0	0	2	0	Twitter for iPhone	2018.0	6.0
1419	dashunwang	NICOatNU	1055942640468930562	mentioned	2018-10-26 22:01:58+00:00	2	0	20	0	Twitter for iPhone	2018.0	9.0
1424	davidlazer	NICOatNU	1055928049726832640	mentioned	2018-10-26 21:03:59+00:00	0	0	10	0	Twitter for iPhone	2018.0	9.0
1432	DirkBrockmann	NICOatNU	1055912003074703361	mentioned	2018-10-26 20:00:14+00:00	0	0	8	1	Twitter for iPhone	2018.0	6.0
1455	msantolini	NICOatNU	1055850546379276291	mentioned	2018-10-26 15:56:01+00:00	1	0	6	0	Twitter for iPhone	2018.0	6.0
1478	joshua_a_becker	msantolini	1018238069844127744	replied_to	2018-07-14 20:57:28+00:00	0	0	2	0	Twitter Web App	2018.0	6.0
1480	joshua_a_becker	NICOatNU	1018238069844127744	replied_to	2018-07-14 20:57:28+00:00	0	0	2	0	Twitter Web App	2018.0	6.0
1481	joshua_a_becker	IC2S2	1018238069844127744	replied_to	2018-07-14 20:57:28+00:00	0	0	2	0	Twitter Web App	2018.0	6.0
1483	msantolini	NICOatNU	1018224106070794240	replied_to	2018-07-14 20:01:59+00:00	0	1	0	0	Twitter for iPhone	2018.0	6.0
1484	msantolini	joshua_a_becker	1018224106070794240	replied_to	2018-07-14 20:01:59+00:00	0	1	0	0	Twitter for iPhone	2018.0	6.0
1485	msantolini	IC2S2	1018224106070794240	replied_to	2018-07-14 20:01:59+00:00	0	1	0	0	Twitter for iPhone	2018.0	6.0
1502	noshir	NICOatNU	1018202031415128064	mentioned	2018-07-14 18:34:16+00:00	0	0	2	0	Twitter Web Client	2018.0	8.0
1503	noshir	IC2S2	1018202031415128064	mentioned	2018-07-14 18:34:16+00:00	0	0	2	0	Twitter Web Client	2018.0	8.0
1506	noshir	aaronclauset	1018202031415128064	mentioned	2018-07-14 18:34:16+00:00	0	0	2	0	Twitter Web Client	2018.0	8.0
1509	noshir	DanLarremore	1018202031415128064	mentioned	2018-07-14 18:34:16+00:00	0	0	2	0	Twitter Web Client	2018.0	8.0
1522	dashunwang	NICOatNU	1017837603016458240	mentioned	2018-07-13 18:26:09+00:00	0	0	4	0	Twitter for iPhone	2018.0	9.0
1525	dashunwang	IC2S2	1017837603016458240	mentioned	2018-07-13 18:26:09+00:00	0	0	4	0	Twitter for iPhone	2018.0	9.0
1526	dashunwang	joshua_a_becker	1017837603016458240	mentioned	2018-07-13 18:26:09+00:00	0	0	4	0	Twitter for iPhone	2018.0	9.0
1529	dashunwang	jdfoote	1017837603016458240	mentioned	2018-07-13 18:26:09+00:00	0	0	4	0	Twitter for iPhone	2018.0	9.0
1530	dashunwang	aaronclauset	1017837603016458240	mentioned	2018-07-13 18:26:09+00:00	0	0	4	0	Twitter for iPhone	2018.0	9.0
1534	chris_bail	NICOatNU	1017098525748940802	quoted	2018-07-11 17:29:19+00:00	4	0	17	0	Twitter Web Client	2018.0	6.0
1594	NICOatNU	NICOatNU	1009554961422639104	replied_to	2018-06-20 21:53:54+00:00	0	0	3	0	Twitter for iPhone	2018.0	8.0
1618	foucaultwelles	NICOatNU	993958696567869440	replied_to	2018-05-08 20:59:54+00:00	0	0	2	0	Twitter Web Client	2018.0	8.0
1623	AnnenbergPenn	NICOatNU	993584041709527040	mentioned	2018-05-07 20:11:10+00:00	0	0	0	0	Paper.li	2018.0	6.0
1666	DirkBrockmann	NICOatNU	983769398681964545	replied_to	2018-04-10 18:11:16+00:00	0	1	1	0	TweetDeck	2018.0	6.0
1688	estebanmoro	NICOatNU	978323313679314945	mentioned	2018-03-26 17:30:29+00:00	3	0	5	0	Twitter Web Client	2018.0	9.0
1720	dashunwang	NICOatNU	906534085719465984	mentioned	2017-09-09 15:05:43+00:00	0	0	0	0	Twitter Web Client	2017.0	9.0
1721	NICOatNU	NICOatNU	903284306570878977	mentioned	2017-08-31 15:52:15+00:00	17	0	14	0	Twitter Web Client	2017.0	8.0
1735	IC2S2	NICOatNU	896106907999404033	mentioned	2017-08-11 20:31:50+00:00	0	0	0	0	Twitter for iPhone	2017.0	8.0
1743	DirkBrockmann	IC2S2	887926910730162176	replied_to	2017-07-20 06:47:27+00:00	0	0	0	0	Twitter Web Client	2017.0	6.0
1745	DirkBrockmann	NICOatNU	887926910730162176	replied_to	2017-07-20 06:47:27+00:00	0	0	0	0	Twitter Web Client	2017.0	6.0
1773	cxdig	NICOatNU	867781050897907714	mentioned	2017-05-25 16:34:59+00:00	0	0	2	0	Twitter Web Client	2017.0	9.0
1781	NICOatNU	NICOatNU	819643660535025665	quoted	2017-01-12 20:34:11+00:00	1	0	2	0	Twitter Web Client	2017.0	8.0
1799	OSoMe_IU	NICOatNU	812116852612694016	replied_to	2016-12-23 02:05:20+00:00	0	0	2	0	Twitter for iPhone	2016.0	8.0
1803	dashunwang	NICOatNU	805087303370678272	mentioned	2016-12-03 16:32:25+00:00	3	0	2	0	TweetDeck	2016.0	9.0
1814	noshir	NICOatNU	803627231960592384	mentioned	2016-11-29 15:50:37+00:00	0	0	1	0	Twitter for iPhone	2016.0	8.0
1836	HirokiSayama	NICOatNU	798989394598182912	mentioned	2016-11-16 20:41:30+00:00	1	0	1	0	Twitter Web Client	2016.0	8.0
1862	ChrisDanforth	NICOatNU	793516819097223168	mentioned	2016-11-01 18:15:27+00:00	2	0	3	1	Hootsuite	2016.0	9.0
1898	peterdodds	NICOatNU	732335065498304512	mentioned	2016-05-16 22:21:00+00:00	0	0	1	0	Hootsuite	2016.0	7.0
1903	sees_lab	NICOatNU	730524937832779777	mentioned	2016-05-11 22:28:12+00:00	0	1	1	0	Hootsuite	2016.0	8.0
1905	DanLarremore	NICOatNU	728721103280062464	mentioned	2016-05-06 23:00:24+00:00	1	0	3	0	Hootsuite	2016.0	8.0
1930	Ognyanova	NICOatNU	456828432815362049	mentioned	2014-04-17 16:16:00+00:00	0	1	0	0	Hootsuite	2014.0	9.0
1946	NICOatNU	NICOatNU	397831953958703105	mentioned	2013-11-05 21:05:03+00:00	2	0	1	0	Twitter Web Client	2013.0	8.0
50	AlicePatania	jkbren	1133017689897734144	replied_to	2019-05-27 14:30:42+00:00	0	0	2	0	Twitter Web App	2019.0	5.0
35	LHDnets	_jgyou	1527316480781479939	replied_to	2022-05-19 15:53:19+00:00	0	0	4	0	Twitter Web App	2022.0	5.0
36	LHDnets	uvmcomplexity	1527316480781479939	replied_to	2022-05-19 15:53:19+00:00	0	0	4	0	Twitter Web App	2022.0	5.0
38	LHDnets	aliceschwarze	1527316480781479939	replied_to	2022-05-19 15:53:19+00:00	0	0	4	0	Twitter Web App	2022.0	5.0
57	uvmcomplexity	_jgyou	1526635635922157570	mentioned	2022-05-17 18:47:53+00:00	4	0	35	0	TweetDeck	2022.0	8.0
234	HirokiSayama	_jgyou	1510732924173406208	mentioned	2022-04-03 21:36:11+00:00	0	0	0	0	Twitter Web App	2022.0	8.0
307	juniperlov	_jgyou	1506218631117553670	replied_to	2022-03-22 10:38:00+00:00	0	0	0	0	Twitter for Android	2022.0	5.0
316	fede7j	uvmcomplexity	1506010036413206535	replied_to	2022-03-21 20:49:07+00:00	0	0	0	0	Twitter Web App	2022.0	7.0
317	fede7j	_jgyou	1506010036413206535	replied_to	2022-03-21 20:49:07+00:00	0	0	0	0	Twitter Web App	2022.0	7.0
318	fede7j	LHDnets	1506010036413206535	replied_to	2022-03-21 20:49:07+00:00	0	0	0	0	Twitter Web App	2022.0	7.0
335	branmorrighan	uvmcomplexity	1504827402102272002	replied_to	2022-03-18 14:29:45+00:00	0	0	1	0	Twitter Web App	2022.0	4.0
336	branmorrighan	_jgyou	1504827402102272002	replied_to	2022-03-18 14:29:45+00:00	0	0	1	0	Twitter Web App	2022.0	4.0
337	branmorrighan	LHDnets	1504827402102272002	replied_to	2022-03-18 14:29:45+00:00	0	0	1	0	Twitter Web App	2022.0	4.0
350	all_are	aliceschwarze	1504825964437520391	replied_to	2022-03-18 14:24:02+00:00	0	0	1	0	Twitter Web App	2022.0	6.0
351	all_are	uvmcomplexity	1504825964437520391	replied_to	2022-03-18 14:24:02+00:00	0	0	1	0	Twitter Web App	2022.0	6.0
352	all_are	_jgyou	1504825964437520391	replied_to	2022-03-18 14:24:02+00:00	0	0	1	0	Twitter Web App	2022.0	6.0
353	all_are	LHDnets	1504825964437520391	replied_to	2022-03-18 14:24:02+00:00	0	0	1	0	Twitter Web App	2022.0	6.0
363	aliceschwarze	uvmcomplexity	1504825215838146560	replied_to	2022-03-18 14:21:04+00:00	0	0	1	0	Twitter Web App	2022.0	5.0
364	aliceschwarze	_jgyou	1504825215838146560	replied_to	2022-03-18 14:21:04+00:00	0	0	1	0	Twitter Web App	2022.0	5.0
365	aliceschwarze	LHDnets	1504825215838146560	replied_to	2022-03-18 14:21:04+00:00	0	0	1	0	Twitter Web App	2022.0	5.0
367	iacopoiacopini	uvmcomplexity	1504824762391953408	replied_to	2022-03-18 14:19:16+00:00	0	0	0	0	Twitter Web App	2022.0	6.0
368	iacopoiacopini	_jgyou	1504824762391953408	replied_to	2022-03-18 14:19:16+00:00	0	0	0	0	Twitter Web App	2022.0	6.0
369	iacopoiacopini	LHDnets	1504824762391953408	replied_to	2022-03-18 14:19:16+00:00	0	0	0	0	Twitter Web App	2022.0	6.0
383	DanLarremore	uvmcomplexity	1504795700072271872	replied_to	2022-03-18 12:23:47+00:00	0	1	2	0	Twitter for Android	2022.0	8.0
384	DanLarremore	_jgyou	1504795700072271872	replied_to	2022-03-18 12:23:47+00:00	0	1	2	0	Twitter for Android	2022.0	8.0
385	DanLarremore	LHDnets	1504795700072271872	replied_to	2022-03-18 12:23:47+00:00	0	1	2	0	Twitter for Android	2022.0	8.0
391	LHDnets	uvmcomplexity	1504652906196500483	replied_to	2022-03-18 02:56:22+00:00	0	1	1	0	Twitter Web App	2022.0	5.0
392	LHDnets	_jgyou	1504652906196500483	replied_to	2022-03-18 02:56:22+00:00	0	1	1	0	Twitter Web App	2022.0	5.0
393	LHDnets	LHDnets	1504652906196500483	replied_to	2022-03-18 02:56:22+00:00	0	1	1	0	Twitter Web App	2022.0	5.0
399	HirokiSayama	uvmcomplexity	1504614459288956950	replied_to	2022-03-18 00:23:36+00:00	0	1	1	0	Twitter for iPhone	2022.0	8.0
400	HirokiSayama	_jgyou	1504614459288956950	replied_to	2022-03-18 00:23:36+00:00	0	1	1	0	Twitter for iPhone	2022.0	8.0
401	HirokiSayama	LHDnets	1504614459288956950	replied_to	2022-03-18 00:23:36+00:00	0	1	1	0	Twitter for iPhone	2022.0	8.0
465	peterdodds	_jgyou	1504211649208668162	replied_to	2022-03-16 21:42:58+00:00	0	0	0	0	Twitter Web App	2022.0	7.0
649	uvmcomplexity	_jgyou	1491721547207294976	replied_to	2022-02-10 10:31:46+00:00	0	0	1	0	Twitter for Android	2022.0	8.0
666	uvmcomplexity	_jgyou	1485669247149821956	mentioned	2022-01-24 17:42:05+00:00	11	0	42	0	TweetDeck	2022.0	8.0
789	svscarpino	_jgyou	1482809503913553920	replied_to	2022-01-16 20:18:29+00:00	0	1	3	0	Twitter for Android	2022.0	6.0
790	svscarpino	aliceschwarze	1482809503913553920	replied_to	2022-01-16 20:18:29+00:00	0	1	3	0	Twitter for Android	2022.0	6.0
926	all_are	_jgyou	1472411439134433280	mentioned	2021-12-19 03:40:17+00:00	0	0	0	0	Twitter for Android	2021.0	6.0
977	svscarpino	uvmcomplexity	1462943007242661895	replied_to	2021-11-23 00:36:07+00:00	0	0	4	0	Twitter for iPhone	2021.0	6.0
978	svscarpino	_jgyou	1462943007242661895	replied_to	2021-11-23 00:36:07+00:00	0	0	4	0	Twitter for iPhone	2021.0	6.0
1000	tiagopeixoto	_jgyou	1461586546960723968	quoted	2021-11-19 06:46:02+00:00	0	0	0	0	Twitter for Android	2021.0	6.0
1003	manlius84	_jgyou	1461370993222602756	replied_to	2021-11-18 16:29:30+00:00	0	1	1	0	Twitter for iPhone	2021.0	8.0
1006	uvmcomplexity	manlius84	1461054592892952577	replied_to	2021-11-17 19:32:14+00:00	0	1	4	0	Twitter Web App	2021.0	8.0
1007	uvmcomplexity	_jgyou	1461054592892952577	replied_to	2021-11-17 19:32:14+00:00	0	1	4	0	Twitter Web App	2021.0	8.0
1008	cosnet_bifi	_jgyou	1461053199943618569	replied_to	2021-11-17 19:26:42+00:00	0	1	1	0	Twitter for Android	2021.0	9.0
1009	cosnet_bifi	tiagopeixoto	1461053199943618569	replied_to	2021-11-17 19:26:42+00:00	0	1	1	0	Twitter for Android	2021.0	9.0
1010	LHDnets	LHDnets	1460985321517199363	replied_to	2021-11-17 14:56:59+00:00	0	0	2	0	Twitter Web App	2021.0	5.0
1013	LHDnets	_jgyou	1460985321517199363	replied_to	2021-11-17 14:56:59+00:00	0	0	2	0	Twitter Web App	2021.0	5.0
1014	LHDnets	all_are	1460985321517199363	replied_to	2021-11-17 14:56:59+00:00	0	0	2	0	Twitter Web App	2021.0	5.0
1015	LHDnets	sfiscience	1460985321517199363	replied_to	2021-11-17 14:56:59+00:00	0	0	2	0	Twitter Web App	2021.0	5.0
1017	LHDnets	uvmcomplexity	1460985321517199363	replied_to	2021-11-17 14:56:59+00:00	0	0	2	0	Twitter Web App	2021.0	5.0
1068	aaronclauset	_jgyou	1459496644618108928	replied_to	2021-11-13 12:21:30+00:00	0	0	1	0	Twitter for iPhone	2021.0	8.0
1069	aaronclauset	LHDnets	1459496644618108928	replied_to	2021-11-13 12:21:30+00:00	0	0	1	0	Twitter for iPhone	2021.0	8.0
1070	aliceschwarze	_jgyou	1459461486011576322	mentioned	2021-11-13 10:01:48+00:00	0	0	0	0	Twitter Web App	2021.0	5.0
1081	ciro	_jgyou	1458996701730152455	replied_to	2021-11-12 03:14:55+00:00	0	0	3	0	Twitter Web App	2021.0	9.0
1082	ciro	LHDnets	1458996701730152455	replied_to	2021-11-12 03:14:55+00:00	0	0	3	0	Twitter Web App	2021.0	9.0
1083	MassimoSt	_jgyou	1458994786807992368	mentioned	2021-11-12 03:07:18+00:00	8	2	18	0	Twitter Web App	2021.0	8.0
1084	MassimoSt	LHDnets	1458994786807992368	mentioned	2021-11-12 03:07:18+00:00	8	2	18	0	Twitter Web App	2021.0	8.0
1093	alainbarrat	aliceschwarze	1458536040273088512	replied_to	2021-11-10 20:44:24+00:00	0	0	5	0	Twitter Web App	2021.0	5.0
1094	alainbarrat	_jgyou	1458536040273088512	replied_to	2021-11-10 20:44:24+00:00	0	0	5	0	Twitter Web App	2021.0	5.0
1113	HirokiSayama	_jgyou	1457447817753112588	replied_to	2021-11-07 20:40:12+00:00	0	0	2	0	Twitter for Android	2021.0	8.0
1208	lordgrilo	_jgyou	1451777068115562498	quoted	2021-10-23 05:06:40+00:00	0	0	0	0	Twitter Web App	2021.0	8.0
1210	AlicePatania	_jgyou	1451513286479032325	replied_to	2021-10-22 11:38:29+00:00	0	0	0	0	Twitter for iPad	2021.0	5.0
1214	iacopoiacopini	_jgyou	1450906175055204357	replied_to	2021-10-20 19:26:03+00:00	0	1	0	0	Twitter for iPad	2021.0	6.0
1222	all_are	_jgyou	1447923414040207375	quoted	2021-10-12 13:53:37+00:00	0	0	0	0	Twitter for Android	2021.0	6.0
1258	svscarpino	_jgyou	1429812035286675460	replied_to	2021-08-23 14:25:28+00:00	0	1	4	0	Twitter Web App	2021.0	6.0
1259	svscarpino	LHDnets	1429812035286675460	replied_to	2021-08-23 14:25:28+00:00	0	1	4	0	Twitter Web App	2021.0	6.0
1287	_jgyou	_jgyou	1427615244277456901	mentioned	2021-08-17 12:56:12+00:00	0	0	0	0	Paper.li	2021.0	8.0
1294	tiagopeixoto	_jgyou	1426902369522962437	mentioned	2021-08-15 13:43:30+00:00	0	0	0	0	Twitter for Android	2021.0	6.0
1300	sees_lab	_jgyou	1423745221066694658	replied_to	2021-08-06 20:38:07+00:00	0	0	3	0	Twitter Web App	2021.0	8.0
1332	uvmcomplexity	_jgyou	1422595830100410374	replied_to	2021-08-03 16:30:51+00:00	0	1	4	0	Twitter Web App	2021.0	8.0
1338	manlius84	_jgyou	1422594498480193544	replied_to	2021-08-03 16:25:33+00:00	0	0	0	0	Twitter for iPhone	2021.0	8.0
1342	HirokiSayama	_jgyou	1422175154537484294	replied_to	2021-08-02 12:39:14+00:00	0	0	2	0	Twitter for Android	2021.0	8.0
1348	NatureComms	_jgyou	1421192225036378117	replied_to	2021-07-30 19:33:25+00:00	0	1	1	0	Twitter for Android	2021.0	4.0
1349	NatureComms	sees_lab	1421192225036378117	replied_to	2021-07-30 19:33:25+00:00	0	1	1	0	Twitter for Android	2021.0	4.0
1377	PiratePeel	_jgyou	1409904637298290690	mentioned	2021-06-29 16:00:34+00:00	4	0	18	0	TweetDeck	2021.0	8.0
1389	juniperlov	_jgyou	1408455947580805126	mentioned	2021-06-25 16:04:00+00:00	7	0	12	0	TweetDeck	2021.0	5.0
1399	_leotrs	_jgyou	1408125551290859531	replied_to	2021-06-24 18:11:07+00:00	0	0	0	0	Twitter Web App	2021.0	6.0
1400	_leotrs	NatureComms	1408125551290859531	replied_to	2021-06-24 18:11:07+00:00	0	0	0	0	Twitter Web App	2021.0	6.0
1416	schichmax	_jgyou	1407708182819049473	replied_to	2021-06-23 14:32:39+00:00	0	1	1	0	Twitter Web App	2021.0	6.0
1428	MassimoSt	_jgyou	1377546457478205445	replied_to	2021-04-01 09:00:43+00:00	0	0	1	0	Twitter Web App	2021.0	8.0
1430	MassimoSt	uvmcomplexity	1377546457478205445	replied_to	2021-04-01 09:00:43+00:00	0	0	1	0	Twitter Web App	2021.0	8.0
1432	fede7j	_jgyou	1377520277547012096	replied_to	2021-04-01 07:16:41+00:00	0	0	1	0	Twitter Web App	2021.0	7.0
1434	fede7j	uvmcomplexity	1377520277547012096	replied_to	2021-04-01 07:16:41+00:00	0	0	1	0	Twitter Web App	2021.0	7.0
1446	_leotrs	_jgyou	1377417794543779841	replied_to	2021-04-01 00:29:28+00:00	0	0	1	0	Twitter Web App	2021.0	6.0
1448	_leotrs	uvmcomplexity	1377417794543779841	replied_to	2021-04-01 00:29:28+00:00	0	0	1	0	Twitter Web App	2021.0	6.0
1450	peterdodds	_jgyou	1377409422104829959	replied_to	2021-03-31 23:56:11+00:00	0	1	4	0	Twitter Web App	2021.0	7.0
1452	peterdodds	uvmcomplexity	1377409422104829959	replied_to	2021-03-31 23:56:11+00:00	0	1	4	0	Twitter Web App	2021.0	7.0
1454	all_are	_jgyou	1377399028338491395	replied_to	2021-03-31 23:14:53+00:00	0	0	3	0	Twitter Web App	2021.0	6.0
1455	all_are	LHDnets	1377399028338491395	replied_to	2021-03-31 23:14:53+00:00	0	0	3	0	Twitter Web App	2021.0	6.0
1457	all_are	uvmcomplexity	1377399028338491395	replied_to	2021-03-31 23:14:53+00:00	0	0	3	0	Twitter Web App	2021.0	6.0
1463	juniperlov	_jgyou	1377392037356507144	replied_to	2021-03-31 22:47:07+00:00	0	1	2	0	Twitter for Android	2021.0	5.0
1465	juniperlov	uvmcomplexity	1377392037356507144	replied_to	2021-03-31 22:47:07+00:00	0	1	2	0	Twitter for Android	2021.0	5.0
1467	LHDnets	all_are	1377390127903739909	replied_to	2021-03-31 22:39:31+00:00	0	1	5	0	Twitter Web App	2021.0	5.0
1468	LHDnets	_jgyou	1377390127903739909	replied_to	2021-03-31 22:39:31+00:00	0	1	5	0	Twitter Web App	2021.0	5.0
1470	LHDnets	uvmcomplexity	1377390127903739909	replied_to	2021-03-31 22:39:31+00:00	0	1	5	0	Twitter Web App	2021.0	5.0
1472	branmorrighan	_jgyou	1377387085129162752	replied_to	2021-03-31 22:27:26+00:00	0	1	6	0	Twitter Web App	2021.0	4.0
1474	branmorrighan	uvmcomplexity	1377387085129162752	replied_to	2021-03-31 22:27:26+00:00	0	1	6	0	Twitter Web App	2021.0	4.0
1480	tiagopeixoto	_jgyou	1377362734937862144	replied_to	2021-03-31 20:50:40+00:00	0	0	1	0	Twitter Web App	2021.0	6.0
1482	tiagopeixoto	uvmcomplexity	1377362734937862144	replied_to	2021-03-31 20:50:40+00:00	0	0	1	0	Twitter Web App	2021.0	6.0
1484	yy	_jgyou	1377362112759037953	replied_to	2021-03-31 20:48:12+00:00	0	0	2	0	Twitter Web App	2021.0	11.0
1486	yy	uvmcomplexity	1377362112759037953	replied_to	2021-03-31 20:48:12+00:00	0	0	2	0	Twitter Web App	2021.0	11.0
1488	dinacmistry	_jgyou	1377360265839173632	replied_to	2021-03-31 20:40:52+00:00	0	0	3	0	Twitter Web App	2021.0	5.0
1490	dinacmistry	uvmcomplexity	1377360265839173632	replied_to	2021-03-31 20:40:52+00:00	0	0	3	0	Twitter Web App	2021.0	5.0
1493	CarolinaMttssn	_jgyou	1377352074820653056	replied_to	2021-03-31 20:08:19+00:00	0	1	2	0	Twitter Web App	2021.0	4.0
1495	CarolinaMttssn	uvmcomplexity	1377352074820653056	replied_to	2021-03-31 20:08:19+00:00	0	1	2	0	Twitter Web App	2021.0	4.0
1497	svscarpino	_jgyou	1377351839746691073	replied_to	2021-03-31 20:07:23+00:00	0	0	3	0	Twitter Web App	2021.0	6.0
1499	svscarpino	uvmcomplexity	1377351839746691073	replied_to	2021-03-31 20:07:23+00:00	0	0	3	0	Twitter Web App	2021.0	6.0
1501	PiratePeel	_jgyou	1377349970576072704	replied_to	2021-03-31 19:59:57+00:00	0	0	6	0	Twitter for iPhone	2021.0	8.0
1503	PiratePeel	uvmcomplexity	1377349970576072704	replied_to	2021-03-31 19:59:57+00:00	0	0	6	0	Twitter for iPhone	2021.0	8.0
1509	uvmcomplexity	_jgyou	1377230970118635521	replied_to	2021-03-31 12:07:05+00:00	0	0	1	0	Twitter Web App	2021.0	8.0
1513	iacopoiacopini	_jgyou	1374166946216837125	mentioned	2021-03-23 01:11:45+00:00	15	0	29	1	TweetDeck	2021.0	6.0
1514	iacopoiacopini	LHDnets	1374166946216837125	mentioned	2021-03-23 01:11:45+00:00	15	0	29	1	TweetDeck	2021.0	6.0
1523	lordgrilo	iacopoiacopini	1373949378927468545	replied_to	2021-03-22 10:47:13+00:00	0	0	1	0	Twitter Web App	2021.0	8.0
1524	lordgrilo	lordgrilo	1373949378927468545	replied_to	2021-03-22 10:47:13+00:00	0	0	1	0	Twitter Web App	2021.0	8.0
1525	lordgrilo	fede7j	1373949378927468545	replied_to	2021-03-22 10:47:13+00:00	0	0	1	0	Twitter Web App	2021.0	8.0
1526	lordgrilo	_jgyou	1373949378927468545	replied_to	2021-03-22 10:47:13+00:00	0	0	1	0	Twitter Web App	2021.0	8.0
1566	ryanjgallag	lordgrilo	1373651374374785025	replied_to	2021-03-21 15:03:03+00:00	0	0	1	0	Twitter for Android	2021.0	5.0
1568	ryanjgallag	fede7j	1373651374374785025	replied_to	2021-03-21 15:03:03+00:00	0	0	1	0	Twitter for Android	2021.0	5.0
1569	ryanjgallag	_jgyou	1373651374374785025	replied_to	2021-03-21 15:03:03+00:00	0	0	1	0	Twitter for Android	2021.0	5.0
1571	ryanjgallag	iacopoiacopini	1373651374374785025	replied_to	2021-03-21 15:03:03+00:00	0	0	1	0	Twitter for Android	2021.0	5.0
1630	sfiscience	_jgyou	1372547151956414464	replied_to	2021-03-18 13:55:16+00:00	0	1	1	0	Twitter Web App	2021.0	5.0
